#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
 867000      2.43e-01      1.36e-03      6.77e-02    1.2e-05
 868000      1.56e-01      4.11e-04      4.35e-02    1.2e-05
 869000      1.50e-01      1.27e-03      4.16e-02    1.2e-05
 870000      1.78e-01      3.81e-04      5.03e-02    1.2e-05
 871000      2.05e-01      5.31e-04      5.80e-02    1.2e-05
 872000      2.18e-01      1.76e-03      6.13e-02    1.2e-05
 873000      1.71e-01      1.25e-03      4.80e-02    1.2e-05
 874000      2.10e-01      1.44e-04      5.93e-02    1.2e-05
 875000      1.63e-01      4.43e-04      4.66e-02    1.1e-05
 876000      1.42e-01      3.36e-04      4.06e-02    1.1e-05
 877000      1.95e-01      1.04e-03      5.57e-02    1.1e-05
 878000      1.50e-01      2.58e-04      4.29e-02    1.1e-05
 879000      1.92e-01      5.98e-04      5.49e-02    1.1e-05
 880000      2.43e-01      1.19e-03      7.02e-02    1.1e-05
 881000      1.86e-01      4.98e-04      5.39e-02    1.1e-05
 882000      1.72e-01      1.39e-03      4.94e-02    1.1e-05
 883000      1.91e-01      5.01e-04      5.51e-02    1.1e-05
 884000      1.95e-01      2.70e-04      5.65e-02    1.1e-05
 885000      1.85e-01      6.50e-04      5.42e-02    1.1e-05
 886000      1.61e-01      6.73e-05      4.71e-02    1.1e-05
 887000      2.59e-01      4.64e-04      7.57e-02    1.1e-05
 888000      1.82e-01      1.73e-04      5.34e-02    1.1e-05
 889000      1.64e-01      8.29e-04      4.78e-02    1.1e-05
 890000      1.65e-01      6.15e-04      4.87e-02    1.0e-05
 891000      1.58e-01      2.08e-04      4.68e-02    1.0e-05
 892000      1.93e-01      3.29e-04      5.71e-02    1.0e-05
 893000      2.68e-01      1.21e-03      7.93e-02    1.0e-05
 894000      1.79e-01      1.18e-03      5.28e-02    1.0e-05
 895000      1.24e-01      8.05e-04      3.71e-02    1.0e-05
 896000      1.54e-01      5.37e-04      4.61e-02    1.0e-05
 897000      1.37e-01      1.13e-03      4.08e-02    1.0e-05
 898000      1.28e-01      9.09e-04      3.81e-02    1.0e-05
 899000      1.74e-01      1.10e-03      5.20e-02    1.0e-05
 900000      1.93e-01      9.10e-04      5.82e-02    9.9e-06
 901000      1.42e-01      2.34e-04      4.29e-02    9.9e-06
 902000      1.81e-01      1.88e-03      5.43e-02    9.9e-06
 903000      1.63e-01      1.38e-03      4.90e-02    9.9e-06
 904000      1.94e-01      1.89e-03      5.82e-02    9.9e-06
 905000      1.47e-01      4.52e-04      4.50e-02    9.6e-06
 906000      3.41e-01      2.88e-03      1.04e-01    9.6e-06
 907000      1.49e-01      5.18e-04      4.57e-02    9.6e-06
 908000      1.50e-01      1.70e-03      4.54e-02    9.6e-06
 909000      1.68e-01      2.31e-04      5.14e-02    9.6e-06
 910000      2.01e-01      7.77e-04      6.24e-02    9.4e-06
 911000      1.63e-01      4.55e-05      5.05e-02    9.4e-06
 912000      1.47e-01      2.01e-03      4.50e-02    9.4e-06
 913000      1.33e-01      8.34e-04      4.10e-02    9.4e-06
 914000      1.52e-01      1.71e-03      4.66e-02    9.4e-06
 915000      1.37e-01      6.88e-04      4.30e-02    9.2e-06
 916000      1.89e-01      1.19e-04      5.94e-02    9.2e-06
 917000      2.05e-01      1.73e-03      6.40e-02    9.2e-06
 918000      1.48e-01      6.31e-04      4.63e-02    9.2e-06
 919000      1.77e-01      8.32e-04      5.53e-02    9.2e-06
 920000      1.83e-01      1.57e-03      5.76e-02    8.9e-06
 921000      1.78e-01      2.70e-04      5.64e-02    8.9e-06
 922000      1.13e-01      3.04e-04      3.58e-02    8.9e-06
 923000      1.43e-01      2.53e-03      4.40e-02    8.9e-06
 924000      1.69e-01      3.09e-04      5.36e-02    8.9e-06
 925000      1.41e-01      1.34e-03      4.50e-02    8.7e-06
 926000      1.51e-01      2.12e-04      4.85e-02    8.7e-06
 927000      1.80e-01      3.10e-04      5.78e-02    8.7e-06
 928000      1.69e-01      5.94e-04      5.43e-02    8.7e-06
 929000      1.43e-01      8.52e-04      4.59e-02    8.7e-06
 930000      1.46e-01      9.55e-04      4.71e-02    8.5e-06
 931000      1.42e-01      7.63e-04      4.60e-02    8.5e-06
 932000      1.66e-01      1.17e-03      5.36e-02    8.5e-06
 933000      1.64e-01      2.88e-04      5.31e-02    8.5e-06
 934000      1.89e-01      5.03e-04      6.15e-02    8.5e-06
 935000      1.43e-01      5.91e-04      4.68e-02    8.3e-06
 936000      1.28e-01      2.26e-03      4.06e-02    8.3e-06
 937000      1.74e-01      4.91e-04      5.71e-02    8.3e-06
 938000      1.49e-01      1.18e-03      4.89e-02    8.3e-06
 939000      1.49e-01      1.58e-03      4.84e-02    8.3e-06
 940000      1.36e-01      3.86e-04      4.52e-02    8.1e-06
 941000      1.69e-01      1.51e-03      5.59e-02    8.1e-06
 942000      1.09e-01      1.64e-03      3.56e-02    8.1e-06
 943000      1.45e-01      9.85e-04      4.79e-02    8.1e-06
 944000      1.65e-01      1.56e-04      5.50e-02    8.1e-06
 945000      1.16e-01      4.68e-05      3.90e-02    7.9e-06
 946000      1.28e-01      2.82e-03      4.12e-02    7.9e-06
 947000      1.71e-01      5.70e-04      5.73e-02    7.9e-06
 948000      1.63e-01      4.62e-04      5.47e-02    7.9e-06
 949000      1.44e-01      2.38e-03      4.71e-02    7.9e-06
 950000      1.93e-01      2.16e-04      6.57e-02    7.7e-06
 951000      1.61e-01      2.80e-04      5.46e-02    7.7e-06
 952000      1.28e-01      8.73e-04      4.32e-02    7.7e-06
 953000      1.60e-01      8.81e-04      5.41e-02    7.7e-06
 954000      1.39e-01      3.61e-04      4.72e-02    7.7e-06
 955000      1.14e-01      9.21e-05      3.90e-02    7.5e-06
 956000      1.73e-01      2.99e-05      5.95e-02    7.5e-06
 957000      1.46e-01      1.89e-03      4.96e-02    7.5e-06
 958000      1.71e-01      2.08e-03      5.81e-02    7.5e-06
 959000      1.21e-01      1.43e-03      4.12e-02    7.5e-06
 960000      1.31e-01      5.16e-04      4.55e-02    7.3e-06
 961000      1.48e-01      7.99e-04      5.13e-02    7.3e-06
 962000      1.49e-01      3.99e-04      5.17e-02    7.3e-06
 963000      1.27e-01      9.65e-04      4.39e-02    7.3e-06
 964000      1.42e-01      1.62e-03      4.88e-02    7.3e-06
 965000      1.29e-01      9.64e-04      4.52e-02    7.1e-06
 966000      1.25e-01      1.30e-03      4.34e-02    7.1e-06
 967000      1.13e-01      1.83e-03      3.88e-02    7.1e-06
 968000      1.59e-01      1.75e-03      5.54e-02    7.1e-06
 969000      1.52e-01      2.42e-04      5.34e-02    7.1e-06
 970000      1.31e-01      1.33e-03      4.61e-02    6.9e-06
 971000      1.70e-01      6.07e-04      6.03e-02    6.9e-06
 972000      1.37e-01      9.82e-04      4.83e-02    6.9e-06
 973000      1.10e-01      7.25e-04      3.91e-02    6.9e-06
 974000      1.96e-01      5.95e-04      6.98e-02    6.9e-06
 975000      1.01e-01      1.05e-03      3.59e-02    6.7e-06
 976000      1.31e-01      1.09e-03      4.68e-02    6.7e-06
 977000      1.22e-01      7.79e-04      4.36e-02    6.7e-06
 978000      1.19e-01      3.47e-05      4.29e-02    6.7e-06
 979000      1.39e-01      9.08e-04      4.97e-02    6.7e-06
 980000      1.37e-01      2.73e-04      5.00e-02    6.6e-06
 981000      1.25e-01      1.25e-04      4.54e-02    6.6e-06
 982000      1.51e-01      6.70e-04      5.50e-02    6.6e-06
 983000      1.28e-01      8.02e-05      4.65e-02    6.6e-06
 984000      1.41e-01      2.00e-04      5.12e-02    6.6e-06
 985000      1.45e-01      1.83e-03      5.24e-02    6.4e-06
 986000      1.29e-01      4.02e-04      4.75e-02    6.4e-06
 987000      1.63e-01      4.50e-04      5.99e-02    6.4e-06
 988000      1.54e-01      5.48e-04      5.65e-02    6.4e-06
 989000      1.40e-01      8.82e-04      5.13e-02    6.4e-06
 990000      1.13e-01      9.14e-04      4.18e-02    6.2e-06
 991000      1.44e-01      2.57e-04      5.34e-02    6.2e-06
 992000      1.43e-01      1.63e-03      5.27e-02    6.2e-06
 993000      1.20e-01      1.26e-03      4.41e-02    6.2e-06
 994000      1.20e-01      1.05e-03      4.45e-02    6.2e-06
 995000      1.76e-01      3.25e-04      6.62e-02    6.1e-06
 996000      1.25e-01      1.36e-03      4.65e-02    6.1e-06
 997000      1.44e-01      6.89e-04      5.40e-02    6.1e-06
 998000      1.07e-01      2.13e-04      4.03e-02    6.1e-06
 999000      1.45e-01      9.84e-05      5.45e-02    6.1e-06
1000000      1.32e-01      1.02e-03      5.00e-02    5.9e-06
1001000      1.49e-01      4.85e-04      5.68e-02    5.9e-06
1002000      1.16e-01      1.79e-03      4.31e-02    5.9e-06
1003000      1.46e-01      1.34e-03      5.52e-02    5.9e-06
1004000      1.60e-01      5.13e-04      6.08e-02    5.9e-06
1005000      1.42e-01      1.46e-03      5.39e-02    5.8e-06
1006000      1.16e-01      3.58e-04      4.46e-02    5.8e-06
1007000      1.16e-01      1.68e-03      4.38e-02    5.8e-06
1008000      1.59e-01      1.30e-03      6.07e-02    5.8e-06
1009000      1.28e-01      2.14e-04      4.92e-02    5.8e-06
1010000      1.11e-01      3.68e-04      4.32e-02    5.6e-06
1011000      1.49e-01      1.16e-03      5.77e-02    5.6e-06
1012000      1.45e-01      1.42e-03      5.58e-02    5.6e-06
1013000      1.20e-01      7.82e-04      4.66e-02    5.6e-06
1014000      1.09e-01      1.23e-03      4.18e-02    5.6e-06
1015000      1.30e-01      1.39e-03      5.05e-02    5.5e-06
1016000      1.59e-01      9.18e-04      6.25e-02    5.5e-06
1017000      1.50e-01      8.32e-04      5.90e-02    5.5e-06
1018000      1.39e-01      1.08e-03      5.44e-02    5.5e-06
1019000      1.43e-01      4.71e-04      5.63e-02    5.5e-06
1020000      1.13e-01      6.34e-04      4.47e-02    5.3e-06
1021000      1.07e-01      1.13e-03      4.20e-02    5.3e-06
1022000      1.10e-01      3.18e-04      4.35e-02    5.3e-06
1023000      1.07e-01      5.89e-04      4.24e-02    5.3e-06
1024000      1.24e-01      1.04e-04      4.91e-02    5.3e-06
1025000      1.35e-01      1.17e-03      5.39e-02    5.2e-06
1026000      1.12e-01      1.75e-03      4.39e-02    5.2e-06
1027000      1.05e-01      8.70e-05      4.23e-02    5.2e-06
1028000      1.08e-01      9.30e-04      4.32e-02    5.2e-06
1029000      1.10e-01      4.73e-04      4.39e-02    5.2e-06
1030000      1.27e-01      1.42e-03      5.09e-02    5.1e-06
1031000      1.63e-01      6.74e-04      6.62e-02    5.1e-06
1032000      1.48e-01      2.69e-04      6.01e-02    5.1e-06
1033000      1.09e-01      2.52e-05      4.44e-02    5.1e-06
1034000      1.12e-01      5.98e-04      4.52e-02    5.1e-06
1035000      1.06e-01      2.41e-04      4.34e-02    5.0e-06
1036000      9.76e-02      2.96e-04      4.00e-02    5.0e-06
1037000      1.05e-01      2.95e-04      4.32e-02    5.0e-06
1038000      1.34e-01      1.06e-03      5.46e-02    5.0e-06
1039000      9.71e-02      1.05e-03      3.95e-02    5.0e-06
1040000      1.29e-01      4.72e-04      5.34e-02    4.8e-06
1041000      1.26e-01      4.52e-05      5.24e-02    4.8e-06
1042000      1.37e-01      6.75e-04      5.67e-02    4.8e-06
1043000      9.08e-02      7.96e-05      3.76e-02    4.8e-06
1044000      1.02e-01      8.48e-04      4.21e-02    4.8e-06
1045000      1.16e-01      6.91e-04      4.83e-02    4.7e-06
1046000      1.24e-01      1.45e-03      5.13e-02    4.7e-06
1047000      1.39e-01      1.58e-03      5.76e-02    4.7e-06
1048000      1.16e-01      4.24e-04      4.84e-02    4.7e-06
1049000      1.17e-01      3.09e-05      4.88e-02    4.7e-06
1050000      1.29e-01      6.89e-04      5.44e-02    4.6e-06
1051000      1.09e-01      4.72e-04      4.59e-02    4.6e-06
1052000      9.26e-02      1.73e-03      3.81e-02    4.6e-06
1053000      1.02e-01      3.07e-04      4.32e-02    4.6e-06
1054000      1.04e-01      4.36e-04      4.38e-02    4.6e-06
1055000      1.80e-01      2.27e-04      7.69e-02    4.5e-06
1056000      1.17e-01      3.14e-04      5.00e-02    4.5e-06
1057000      7.99e-02      1.65e-03      3.30e-02    4.5e-06
1058000      1.27e-01      8.24e-05      5.45e-02    4.5e-06
1059000      1.28e-01      5.15e-04      5.49e-02    4.5e-06
1060000      9.67e-02      6.94e-04      4.16e-02    4.4e-06
1061000      1.03e-01      2.68e-04      4.45e-02    4.4e-06
1062000      1.07e-01      8.57e-04      4.59e-02    4.4e-06
1063000      8.16e-02      8.91e-04      3.49e-02    4.4e-06
1064000      1.01e-01      7.76e-04      4.34e-02    4.4e-06
1065000      9.42e-02      4.52e-04      4.11e-02    4.2e-06
1066000      2.07e-01      6.64e-05      9.02e-02    4.2e-06
1067000      1.22e-01      1.94e-04      5.34e-02    4.2e-06
1068000      1.37e-01      9.70e-04      5.94e-02    4.2e-06
1069000      1.06e-01      3.04e-04      4.63e-02    4.2e-06
1070000      9.28e-02      1.98e-04      4.09e-02    4.1e-06
1071000      1.12e-01      2.00e-03      4.79e-02    4.1e-06
1072000      1.25e-01      1.02e-03      5.47e-02    4.1e-06
1073000      1.12e-01      9.62e-04      4.92e-02    4.1e-06
1074000      1.31e-01      6.35e-04      5.79e-02    4.1e-06
1075000      1.07e-01      4.51e-04      4.75e-02    4.0e-06
1076000      8.04e-02      1.00e-04      3.59e-02    4.0e-06
1077000      1.42e-01      1.61e-03      6.27e-02    4.0e-06
1078000      1.23e-01      3.23e-04      5.50e-02    4.0e-06
1079000      1.15e-01      1.21e-03      5.10e-02    4.0e-06
1080000      1.23e-01      2.12e-04      5.55e-02    3.9e-06
1081000      9.91e-02      1.44e-03      4.37e-02    3.9e-06
1082000      9.52e-02      1.64e-03      4.17e-02    3.9e-06
1083000      1.07e-01      1.32e-03      4.76e-02    3.9e-06
1084000      9.81e-02      7.43e-04      4.40e-02    3.9e-06
1085000      1.19e-01      1.10e-03      5.38e-02    3.8e-06
1086000      1.23e-01      1.25e-03      5.55e-02    3.8e-06
1087000      8.64e-02      1.01e-03      3.88e-02    3.8e-06
1088000      1.08e-01      3.07e-04      4.91e-02    3.8e-06
1089000      1.19e-01      6.61e-04      5.40e-02    3.8e-06
1090000      9.56e-02      5.24e-04      4.39e-02    3.7e-06
1091000      8.03e-02      3.85e-04      3.69e-02    3.7e-06
1092000      9.04e-02      5.56e-04      4.14e-02    3.7e-06
1093000      9.60e-02      1.45e-04      4.41e-02    3.7e-06
1094000      1.04e-01      8.68e-04      4.74e-02    3.7e-06
1095000      9.43e-02      5.61e-04      4.37e-02    3.6e-06
1096000      1.19e-01      8.03e-04      5.53e-02    3.6e-06
1097000      1.09e-01      7.39e-04      5.02e-02    3.6e-06
1098000      1.05e-01      8.31e-05      4.88e-02    3.6e-06
1099000      9.14e-02      3.85e-04      4.24e-02    3.6e-06
1100000      1.23e-01      1.39e-03      5.72e-02    3.5e-06
1101000      1.12e-01      1.77e-03      5.15e-02    3.5e-06
1102000      1.03e-01      1.24e-03      4.78e-02    3.5e-06
1103000      1.39e-01      1.09e-03      6.48e-02    3.5e-06
1104000      9.93e-02      1.22e-03      4.59e-02    3.5e-06
1105000      9.75e-02      1.66e-04      4.62e-02    3.5e-06
1106000      9.96e-02      5.38e-04      4.71e-02    3.5e-06
1107000      1.06e-01      2.87e-04      5.03e-02    3.5e-06
1108000      1.13e-01      6.57e-04      5.32e-02    3.5e-06
1109000      8.82e-02      3.32e-04      4.17e-02    3.5e-06
1110000      1.19e-01      3.79e-04      5.71e-02    3.4e-06
1111000      1.07e-01      1.24e-03      5.06e-02    3.4e-06
1112000      1.08e-01      5.18e-04      5.14e-02    3.4e-06
1113000      9.43e-02      1.20e-03      4.45e-02    3.4e-06
1114000      8.90e-02      9.98e-04      4.21e-02    3.4e-06
1115000      1.23e-01      2.54e-04      5.93e-02    3.3e-06
1116000      9.06e-02      4.36e-06      4.38e-02    3.3e-06
1117000      8.42e-02      2.40e-04      4.06e-02    3.3e-06
1118000      1.52e-01      3.29e-04      7.33e-02    3.3e-06
1119000      1.14e-01      9.26e-04      5.47e-02    3.3e-06
1120000      1.15e-01      1.11e-03      5.54e-02    3.2e-06
1121000      1.10e-01      2.10e-04      5.37e-02    3.2e-06
1122000      8.10e-02      7.08e-04      3.93e-02    3.2e-06
1123000      9.85e-02      6.79e-04      4.79e-02    3.2e-06
1124000      1.32e-01      5.49e-04      6.45e-02    3.2e-06
1125000      9.66e-02      1.20e-04      4.76e-02    3.1e-06
1126000      1.14e-01      1.09e-03      5.59e-02    3.1e-06
1127000      1.12e-01      1.43e-03      5.46e-02    3.1e-06
1128000      7.67e-02      2.92e-04      3.77e-02    3.1e-06
1129000      1.12e-01      1.05e-03      5.48e-02    3.1e-06
1130000      1.15e-01      2.14e-04      5.70e-02    3.0e-06
1131000      9.28e-02      5.93e-04      4.60e-02    3.0e-06
1132000      1.04e-01      3.97e-04      5.18e-02    3.0e-06
1133000      1.21e-01      2.16e-04      6.00e-02    3.0e-06
1134000      1.07e-01      8.91e-04      5.28e-02    3.0e-06
1135000      1.15e-01      8.89e-04      5.73e-02    3.0e-06
1136000      1.08e-01      5.22e-04      5.42e-02    3.0e-06
1137000      1.03e-01      5.01e-04      5.15e-02    3.0e-06
1138000      1.02e-01      6.30e-04      5.11e-02    3.0e-06
1139000      9.28e-02      1.05e-04      4.66e-02    3.0e-06
1140000      8.89e-02      4.22e-04      4.50e-02    2.9e-06
1141000      1.31e-01      6.76e-04      6.61e-02    2.9e-06
1142000      8.85e-02      4.79e-04      4.48e-02    2.9e-06
1143000      9.37e-02      1.63e-04      4.75e-02    2.9e-06
1144000      9.59e-02      3.62e-04      4.86e-02    2.9e-06
1145000      6.72e-02      7.08e-04      3.41e-02    2.8e-06
1146000      9.36e-02      1.31e-04      4.79e-02    2.8e-06
1147000      1.04e-01      4.41e-04      5.32e-02    2.8e-06
1148000      9.80e-02      7.76e-04      4.99e-02    2.8e-06
1149000      8.40e-02      4.09e-04      4.29e-02    2.8e-06
1150000      7.69e-02      5.70e-04      3.96e-02    2.7e-06
1151000      8.87e-02      2.16e-03      4.35e-02    2.7e-06
1152000      8.57e-02      4.61e-04      4.42e-02    2.7e-06
1153000      1.51e-01      1.42e-03      7.77e-02    2.7e-06
1154000      1.11e-01      1.01e-03      5.69e-02    2.7e-06
1155000      9.67e-02      5.64e-04      5.03e-02    2.7e-06
1156000      8.91e-02      1.23e-03      4.56e-02    2.7e-06
1157000      9.64e-02      3.96e-05      5.03e-02    2.7e-06
1158000      9.82e-02      4.01e-04      5.12e-02    2.7e-06
1159000      1.06e-01      6.02e-04      5.54e-02    2.7e-06
1160000      9.69e-02      6.32e-04      5.09e-02    2.6e-06
1161000      9.96e-02      8.69e-04      5.21e-02    2.6e-06
1162000      1.14e-01      3.96e-04      6.00e-02    2.6e-06
1163000      8.43e-02      8.30e-04      4.40e-02    2.6e-06
1164000      1.05e-01      3.54e-04      5.51e-02    2.6e-06
1165000      9.59e-02      1.03e-03      5.04e-02    2.5e-06
1166000      9.34e-02      9.30e-04      4.92e-02    2.5e-06
1167000      1.11e-01      1.37e-03      5.84e-02    2.5e-06
1168000      1.19e-01      1.54e-03      6.21e-02    2.5e-06
1169000      1.01e-01      6.09e-04      5.38e-02    2.5e-06
1170000      1.02e-01      3.90e-04      5.48e-02    2.5e-06
1171000      1.08e-01      1.56e-03      5.70e-02    2.5e-06
1172000      1.79e-01      2.02e-03      9.48e-02    2.5e-06
1173000      1.05e-01      2.28e-04      5.64e-02    2.5e-06
1174000      8.78e-02      5.12e-04      4.69e-02    2.5e-06
1175000      8.22e-02      1.04e-03      4.39e-02    2.4e-06
1176000      1.34e-01      3.08e-04      7.28e-02    2.4e-06
1177000      8.40e-02      6.36e-04      4.52e-02    2.4e-06
1178000      8.26e-02      4.98e-04      4.46e-02    2.4e-06
1179000      8.77e-02      1.13e-03      4.67e-02    2.4e-06
1180000      8.93e-02      5.64e-04      4.86e-02    2.4e-06
1181000      1.01e-01      1.23e-03      5.42e-02    2.4e-06
1182000      8.31e-02      1.77e-03      4.34e-02    2.4e-06
1183000      9.99e-02      1.83e-04      5.46e-02    2.4e-06
1184000      7.03e-02      7.03e-04      3.80e-02    2.4e-06
1185000      7.53e-02      8.94e-04      4.09e-02    2.3e-06
1186000      8.48e-02      2.47e-03      4.34e-02    2.3e-06
1187000      9.89e-02      2.71e-04      5.45e-02    2.3e-06
1188000      7.66e-02      7.00e-04      4.19e-02    2.3e-06
1189000      1.26e-01      8.03e-04      6.94e-02    2.3e-06
1190000      7.18e-02      6.18e-04      3.97e-02    2.2e-06
1191000      8.03e-02      5.62e-04      4.45e-02    2.2e-06
1192000      7.33e-02      9.54e-04      4.01e-02    2.2e-06
1193000      8.66e-02      1.76e-03      4.64e-02    2.2e-06
1194000      8.23e-02      6.25e-04      4.55e-02    2.2e-06
1195000      9.32e-02      8.40e-04      5.19e-02    2.2e-06
1196000      7.29e-02      1.31e-03      3.98e-02    2.2e-06
1197000      8.14e-02      2.74e-05      4.57e-02    2.2e-06
1198000      1.04e-01      1.08e-03      5.77e-02    2.2e-06
1199000      9.48e-02      4.24e-04      5.31e-02    2.2e-06
1200000      7.66e-02      1.49e-03      4.19e-02    2.1e-06
1201000      1.04e-01      5.25e-05      5.87e-02    2.1e-06
1202000      9.18e-02      7.07e-04      5.17e-02    2.1e-06
1203000      9.68e-02      2.72e-04      5.48e-02    2.1e-06
1204000      7.83e-02      2.07e-04      4.43e-02    2.1e-06
1205000      9.06e-02      2.67e-05      5.17e-02    2.1e-06
1206000      7.37e-02      1.13e-03      4.12e-02    2.1e-06
1207000      9.16e-02      8.98e-04      5.19e-02    2.1e-06
1208000      1.09e-01      5.59e-04      6.20e-02    2.1e-06
1209000      7.00e-02      2.25e-04      3.99e-02    2.1e-06
1210000      9.19e-02      4.78e-06      5.29e-02    2.0e-06
1211000      8.54e-02      4.13e-05      4.92e-02    2.0e-06
1212000      1.16e-01      7.43e-04      6.64e-02    2.0e-06
1213000      1.22e-01      6.38e-04      6.99e-02    2.0e-06
1214000      8.33e-02      3.73e-05      4.80e-02    2.0e-06
1215000      8.23e-02      6.76e-04      4.75e-02    2.0e-06
1216000      9.11e-02      1.22e-04      5.29e-02    2.0e-06
1217000      6.98e-02      1.61e-04      4.05e-02    2.0e-06
1218000      1.00e-01      1.90e-04      5.82e-02    2.0e-06
1219000      6.62e-02      2.49e-04      3.84e-02    2.0e-06
1220000      1.32e-01      2.16e-03      7.56e-02    1.9e-06
1221000      7.40e-02      2.45e-04      4.33e-02    1.9e-06
1222000      7.76e-02      7.31e-05      4.55e-02    1.9e-06
1223000      9.33e-02      4.28e-04      5.45e-02    1.9e-06
1224000      6.87e-02      5.64e-04      4.00e-02    1.9e-06
1225000      8.65e-02      7.03e-05      5.11e-02    1.9e-06
1226000      1.04e-01      6.39e-04      6.14e-02    1.9e-06
1227000      7.18e-02      1.43e-04      4.24e-02    1.9e-06
1228000      1.02e-01      1.44e-04      6.04e-02    1.9e-06
1229000      7.58e-02      4.85e-04      4.46e-02    1.9e-06
1230000      8.15e-02      1.63e-03      4.68e-02    1.8e-06
1231000      7.80e-02      4.11e-04      4.63e-02    1.8e-06
1232000      8.02e-02      2.50e-04      4.77e-02    1.8e-06
1233000      5.41e-02      2.93e-04      3.22e-02    1.8e-06
1234000      1.04e-01      1.36e-03      6.12e-02    1.8e-06
1235000      8.71e-02      4.57e-05      5.23e-02    1.8e-06
1236000      8.70e-02      2.29e-04      5.22e-02    1.8e-06
1237000      8.96e-02      2.03e-04      5.38e-02    1.8e-06
1238000      8.04e-02      9.59e-04      4.76e-02    1.8e-06
1239000      9.26e-02      1.05e-03      5.50e-02    1.8e-06
1240000      8.65e-02      1.73e-03      5.05e-02    1.7e-06
1241000      8.32e-02      6.37e-04      5.01e-02    1.7e-06
1242000      8.00e-02      7.13e-04      4.81e-02    1.7e-06
1243000      9.12e-02      7.94e-04      5.48e-02    1.7e-06
1244000      6.67e-02      1.37e-04      4.04e-02    1.7e-06
1245000      8.77e-02      1.57e-03      5.20e-02    1.7e-06
1246000      9.26e-02      8.45e-04      5.61e-02    1.7e-06
1247000      1.06e-01      1.59e-03      6.36e-02    1.7e-06
1248000      9.87e-02      8.34e-04      5.99e-02    1.7e-06
1249000      7.49e-02      7.87e-04      4.52e-02    1.7e-06
1250000      7.48e-02      6.82e-04      4.57e-02    1.6e-06
1251000      6.91e-02      5.56e-04      4.22e-02    1.6e-06
1252000      8.02e-02      6.15e-04      4.91e-02    1.6e-06
1253000      9.15e-02      1.02e-04      5.63e-02    1.6e-06
1254000      9.42e-02      9.32e-04      5.74e-02    1.6e-06
1255000      8.77e-02      6.08e-04      5.42e-02    1.6e-06
1256000      2.10e-01      3.14e-03      1.28e-01    1.6e-06
1257000      8.82e-02      7.29e-04      5.44e-02    1.6e-06
1258000      7.99e-02      1.01e-03      4.88e-02    1.6e-06
1259000      7.03e-02      1.05e-03      4.28e-02    1.6e-06
1260000      1.10e-01      1.73e-03      6.74e-02    1.6e-06
1261000      1.00e-01      3.42e-04      6.26e-02    1.6e-06
1262000      6.47e-02      8.32e-04      3.99e-02    1.6e-06
1263000      7.83e-02      7.45e-04      4.85e-02    1.6e-06
1264000      8.42e-02      7.60e-04      5.22e-02    1.6e-06
1265000      6.78e-02      3.57e-04      4.26e-02    1.5e-06
1266000      7.74e-02      3.02e-04      4.87e-02    1.5e-06
1267000      8.10e-02      5.01e-04      5.09e-02    1.5e-06
1268000      6.75e-02      1.28e-03      4.12e-02    1.5e-06
1269000      7.99e-02      1.49e-03      4.88e-02    1.5e-06
1270000      6.24e-02      2.88e-04      3.95e-02    1.5e-06
1271000      6.60e-02      4.89e-04      4.17e-02    1.5e-06
1272000      7.65e-02      7.69e-04      4.81e-02    1.5e-06
1273000      9.97e-02      5.95e-04      6.31e-02    1.5e-06
1274000      8.89e-02      1.28e-04      5.64e-02    1.5e-06
1275000      8.26e-02      1.27e-03      5.18e-02    1.4e-06
1276000      7.48e-02      2.41e-04      4.78e-02    1.4e-06
1277000      8.15e-02      9.67e-04      5.15e-02    1.4e-06
1278000      6.19e-02      7.01e-04      3.91e-02    1.4e-06
1279000      7.77e-02      1.75e-03      4.72e-02    1.4e-06
1280000      7.72e-02      4.03e-04      4.96e-02    1.4e-06
1281000      6.89e-02      5.52e-04      4.41e-02    1.4e-06
1282000      7.05e-02      2.94e-05      4.55e-02    1.4e-06
1283000      6.36e-02      6.09e-04      4.07e-02    1.4e-06
1284000      8.43e-02      3.58e-04      5.42e-02    1.4e-06
1285000      7.01e-02      1.33e-03      4.39e-02    1.4e-06
1286000      9.39e-02      3.18e-05      6.10e-02    1.4e-06
1287000      7.61e-02      1.37e-04      4.94e-02    1.4e-06
1288000      7.99e-02      2.28e-04      5.19e-02    1.4e-06
1289000      8.89e-02      1.75e-03      5.57e-02    1.4e-06
1290000      7.43e-02      1.54e-03      4.67e-02    1.3e-06
1291000      5.82e-02      9.79e-05      3.81e-02    1.3e-06
1292000      6.56e-02      1.07e-03      4.20e-02    1.3e-06
1293000      7.73e-02      5.37e-04      5.03e-02    1.3e-06
1294000      7.28e-02      1.36e-03      4.60e-02    1.3e-06
1295000      8.23e-02      2.36e-04      5.42e-02    1.3e-06
1296000      6.63e-02      2.92e-04      4.36e-02    1.3e-06
1297000      7.02e-02      7.16e-04      4.58e-02    1.3e-06
1298000      1.12e-01      2.20e-03      7.12e-02    1.3e-06
1299000      8.74e-02      9.69e-04      5.70e-02    1.3e-06
1300000      8.04e-02      7.98e-04      5.29e-02    1.3e-06
1301000      7.61e-02      9.42e-05      5.05e-02    1.3e-06
1302000      7.00e-02      1.18e-03      4.52e-02    1.3e-06
